id,level,source_page,section,entry_type,word,article,plural,word_type,verb_present,verb_past,verb_perfect,translation_en
377,B1,20,A,main,aufgenommen,,,Verb,,,,recorded / admitted (artifact)
378,B1,20,A,main,aufgenommen,,,Verb,,,,recorded / admitted (artifact)
379,B1,20,I,main,immer,,,Other,,,,always (artifact)
380,B1,20,H,main,habe,,,Other,,,,have (artifact)
381,B1,20,G,main,gelesen,,,Verb,,,,read (artifact)
382,B1,20,D,main,durch,,,Other,,,,through (artifact)
383,B1,20,A,main,auch,,,Other,,,,also (artifact)
384,B1,20,E,main,es,,,Other,,,,it (artifact)
385,B1,21,A,main,ausgebildet,,,Other,,,,trained / qualified (artifact)
386,B1,21,A,main,ausdrucken,,,Verb,druckt aus,druckte aus,hat ausgedruckt,to print out
387,B1,21,A,main,Ausdruck,der,¨-e,Noun,,,,expression / printout
388,B1,21,A,main,Ausdruck,der,-e,Noun,,,,expression / printout
389,B1,21,A,main,auseinander,,,Other,,,,apart / separate
390,B1,21,A,main,Ausfahrt,die,-en,Noun,,,,exit (road) / departure
391,B1,21,A,main,ausfallen,,,Verb,fällt aus,fiel aus,ist ausgefallen,to be cancelled / fall out
392,B1,21,A,main,Ausflug,der,¨-e,Noun,,,,excursion / trip
393,B1,21,A,main,ausfüllen,,,Verb,füllt aus,füllte aus,hat ausgefüllt,to fill in
394,B1,21,A,main,Ausgabe,die,-n,Noun,,,,edition / expenditure / issue
395,B1,21,A,main,Ausgang,der,¨-e,Noun,,,,exit / outcome
396,B1,21,A,main,ausgeben,,,Verb,gibt aus,gab aus,hat ausgegeben,to spend (money) / give out
397,B1,21,A,main,ausgehen,,,Verb,geht aus,ging aus,ist ausgegangen,to go out
398,B1,21,A,main,ausgezeichnet,,,Other,,,,excellent
399,B1,21,A,main,Aushilfe,die,-ndie,Noun,,,,temporary helper / temp
400,B1,21,A,main,Auslandaufpassen,das,"passt auf,",Noun,,,,going abroad (artifact)
401,B1,21,A,main,aufräumen,,,Verb,räumt auf,räumte auf,hat aufgeräumt,to tidy up / clear up
402,B1,21,A,main,aufregen,,,Verb,regt auf,regte auf,hat aufgeregt,to excite / upset / get worked up
403,B1,21,A,main,aufstehen,,,Verb,steht auf,stand auf,ist aufgestan,to get up / stand up
404,B1,21,A,main,Auftrag,der,¨-e,Noun,,,,order / commission / task
405,B1,21,A,main,auftreten,,,Verb,tritt auf,trat auf,ist aufgetreten,to appear / perform
406,B1,21,A,main,Auftritt,der,-e,Noun,,,,performance / appearance
407,B1,21,A,main,aufwachen,,,Verb,wacht auf,wachte auf,ist aufgewacht,to wake up
408,B1,21,A,main,aufwärts,,,Other,,,,upward
409,B1,21,A,main,Aufzug,der,¨-e,Noun,,,,elevator / lift
410,B1,21,A,main,Auge,das,-n,Noun,,,,eye
411,B1,21,A,main,Augenblick,der,-e,Noun,,,,moment / instant
412,B1,21,A,main,aus1,,,Other,,,,from / out of (artifact)
413,B1,21,A,main,abgeschlossen,,,Verb,,,,locked / completed (artifact)
414,B1,21,S,main,sicher,,,Other,,,,safe / secure (artifact)
415,B1,21,A,main,ausgebildet,,,Other,,,,trained / qualified (artifact)
416,B1,21,A,main,ausdrucken,,,Verb,,,,to print out (artifact)
417,B1,21,G,main,gehört,,,Other,,,,belongs to (artifact)
418,B1,21,V,main,von,,,Other,,,,from / of (artifact)
419,B1,21,N,main,nicht,,,Other,,,,not (artifact)
420,B1,21,U,main,unden,,,Verb,,,,(artifact)
421,B1,21,F,main,für,,,Other,,,,for (artifact)
422,B1,21,L,main,land.1,,,Other,,,,land / country (artifact)
423,B1,21,A,main,aufgepasst,,,Other,,,,paid attention (artifact)
424,B1,21,I,main,ingt,,,Other,,,,(artifact)
425,B1,21,A,main,auf,,,Other,,,,on / up (artifact)
426,B1,21,S,main,schon,,,Other,,,,already (artifact)
427,B1,21,A,main,aufregend,,,Other,,,,exciting (artifact)
428,B1,21,A,main,auf,,,Other,,,,on (artifact)
429,B1,21,K,main,können,,,Verb,,,,can (artifact)
430,B1,21,U,main,und,,,Other,,,,and (artifact)
431,B1,21,V,main,viele,,,Other,,,,many (artifact)
432,B1,21,E,main,eine,,,Other,,,,a / one (artifact)
433,B1,21,M,main,mit,,,Other,,,,with (artifact)
434,B1,21,G,main,genblick,,,Other,,,,(artifact)
435,B1,22,A,main,aussprechen,,,Verb,spricht aus,sprach aus,hat ausgesprochen,to pronounce / speak out
436,B1,22,A,main,Aussprache,die,,Noun,,,,pronunciation
437,B1,22,A,main,ausstellen,,,Verb,stellt aus,stellte aus,hat ausgestellt,to exhibit / issue (document)
438,B1,22,A,main,Ausstellung,die,-en,Noun,,,,exhibition
439,B1,22,A,main,auswählen,,,Verb,wählt aus,wählte aus,hat ausgewählt,to select / choose
440,B1,22,A,main,Auswahl,die,-en,Noun,,,,selection / choice
441,B1,22,A,main,Ausweis,der,-e,Noun,,,,ID card
442,B1,22,A,main,ausziehen,,,Verb,zieht aus,zog aus,,to move out / take off (clothes)
443,B1,22,A,main,Auto,das,-s,Noun,,,,car
444,B1,22,A,main,Autobahn,die,-en,Noun,,,,motorway / highway
445,B1,22,A,main,Automat,der,-en,Noun,,,,vending machine / automatic device
446,B1,22,A,main,automatisch,,,Other,,,,automatic / automatically
447,B1,22,A,main,Autor,der,-en,Noun,,,,author (male)
448,B1,22,A,main,Autorin,die,-nender,Noun,,,,author (female)
449,B1,22,A,main,Ausländerin,die,-nen,Noun,,,,foreigner (female)
450,B1,22,A,main,ausländisch,,,Other,,,,foreign
451,B1,22,A,main,ausmachen,,,Verb,macht aus,machte aus,hat ausgemacht,to switch off / agree on / matter
452,B1,22,A,main,Ausnahme,die,-n,Noun,,,,exception
453,B1,22,A,main,ausreichen,,,Verb,reicht aus,re-,hat ausgereicht,to be sufficient
454,B1,22,A,main,ausreichend,,,Other,,,,sufficient / enough
455,B1,22,A,main,ausrichten,,,Verb,richtet aus,richtete aus,hat ausgerichtet,to convey / align / arrange
456,B1,22,A,main,ausruhen,,,Verb,ruht aus,ruhte aus,hat ausgeruht,to rest / relax
457,B1,22,A,main,ausschließen,,,Verb,schließt aus,schloss aus,hat ausgeschlossen,to exclude
458,B1,22,A,main,ausschließlich,,,Other,,,,exclusively / only
459,B1,22,A,main,aussehen,,,Verb,sieht aus,sah aus,hat ausgesehen,to look / appear
460,B1,22,A,main,außen,,,Verb,,,,outside
461,B1,22,A,main,außerhalb,,,Other,,,,outside (of) / beyond
462,B1,22,Ä,main,äußerlich,,,Other,,,,external / outward
463,B1,22,A,main,außer,,,Other,,,,except / apart from
464,B1,22,A,main,außerdem1,,,Other,,,,moreover / in addition / besides
465,B1,22,G,main,gute,,,Other,,,,good (artifact)
466,B1,22,A,main,ausgestellt,,,Other,,,,exhibited (artifact)
467,B1,22,A,main,ausgestellt,,,Other,,,,exhibited (artifact)
468,B1,22,D,main,dauert,,,Other,,,,lasts (artifact)
469,B1,22,D,main,dich,,,Other,,,,you (artifact)
470,B1,22,A,main,ausgezogen,,,Verb,,,,moved out (artifact)
471,B1,22,A,main,automatisch,,,Other,,,,automatic (artifact)
472,B1,22,Z,main,zwei,,,Other,,,,two (artifact)
473,B1,22,G,main,Getränke,die,,Noun,,,,drinks (artifact)
474,B1,22,E,main,etwas,,,Other,,,,something (artifact)
475,B1,22,V,main,völlig,,,Other,,,,completely (artifact)
476,B1,22,W,main,wieder,,,Other,,,,again (artifact)
477,B1,22,W,main,würde,,,Other,,,,would (artifact)
478,B1,22,G,main,gesehen,,,Verb,,,,seen (artifact)
479,B1,22,Ä,main,äußerlich,,,Other,,,,external (artifact)
480,B1,22,G,main,geöffnet,,,Other,,,,opened (artifact)
481,B1,22,H,main,haben,,,Verb,,,,to have (artifact)
482,B1,23,B,main,bar,,,Other,,,,cash / in cash
483,B1,23,B,main,Bargeld,das,,Noun,,,,cash
484,B1,23,B,main,Bart,der,¨-e,Noun,,,,beard
485,B1,23,B,main,Basketball,der,¨-e,Noun,,,,basketball
486,B1,23,B,main,basteln,,,Verb,bastelt,bastelte,hat gebastelt,to do crafts / make things
487,B1,23,B,main,Batterie,die,-nder,Noun,,,,battery
488,B1,23,B,main,bauen,,,Verb,baut,baute,hat gebaut,to build / construct
489,B1,23,B,main,Bau,der,,Noun,,,,construction / building
490,B1,23,B,main,Baustelle,die,-n,Noun,,,,construction site
491,B1,23,B,main,Bauer,der,-n,Noun,,,,farmer (male)
492,B1,23,B,main,Baum,der,¨-e,Noun,,,,tree
493,B1,23,B,main,beachten,,,Verb,beachtet,beachtete,hat beachtet,to pay attention to / follow (rules)
494,B1,23,B,main,Beamte,der,-n,Noun,,,,civil servant (male)
495,B1,23,B,main,Beamtin,die,-nen,Noun,,,,civil servant (female)
496,B1,23,B,main,beantragen,,,Verb,beantragt,beantragte,hat beantragt,to apply for
497,B1,23,B,main,beantworten,,,Verb,beant-,wortet,hat beantwortet,to answer
498,B1,23,B,main,Bedarf,der,,Noun,,,,need / demand / requirement
499,B1,23,B,main,bedeuten,,,Verb,bedeutet,bedeutete,hat bedeutet,to mean
500,B1,23,B,main,Bedeutung,die,,Noun,,,,meaning / significance
501,B1,23,B,main,backen,,,Verb,,backte,hat gebacken,to bake
502,B1,23,B,main,Bäckerei,die,-en,Noun,,,,bakery
503,B1,23,B,main,baden,,,Verb,badet,badete,,to bathe / swim
504,B1,23,B,main,Bad,das,¨-er,Noun,,,,bathroom / bath
505,B1,23,B,main,Badewanne,die,-n,Noun,,,,bathtub
506,B1,23,B,main,Bahn,die,-en,Noun,,,,train / railway
507,B1,23,S,main,Straßenbahn,die,-en,Noun,,,,tram / streetcar
508,B1,23,U,main,U-Bahn,die,-en,Noun,,,,subway / underground
509,B1,23,B,main,Bahnhof,der,¨-e,Noun,,,,train station
510,B1,23,B,main,Bahnsteig,der,-e,Noun,,,,platform
511,B1,23,B,main,Balkon,der,-e,Noun,,,,balcony
512,B1,23,B,main,Ball,der,¨-edas,Noun,,,,ball
513,B1,23,B,main,Bank,die,¨-e,Noun,,,,bank (financial)
514,B1,23,B,main,Bank,die,-en,Noun,,,,bench
515,B1,23,B,main,Bancomat/Bankomat,der,,Noun,,,,ATM (Austrian term)
516,B1,23,B,main,Bankleitzahl,die,-endie,Noun,,,,bank sort code
517,B1,23,B,main,beantragt,,,Other,,,,applied for (artifact)
518,B1,23,B,main,beantwortet,,,Other,,,,answered (artifact)
519,B1,23,Z,main,zlich,,,Other,,,,(artifact)
520,B1,23,H,main,heute,,,Other,,,,today (artifact)
521,B1,23,S,main,sich,,,Other,,,,oneself (artifact)
522,B1,23,S,main,sie,,,Other,,,,she / they (artifact)
523,B1,23,V,main,viele,,,Other,,,,many (artifact)
524,B1,23,M,main,möglich,,,Other,,,,possible (artifact)
525,B1,23,T,main,tanzen,,,Verb,,,,to dance (artifact)
526,B1,23,V,main,vorne,,,Other,,,,at the front (artifact)
527,B1,23,Z,main,zahlen,,,Verb,,,,to pay (artifact)
528,B1,24,B,main,behindern,,,Verb,behindert,behinderte,hat behindertbehindert,to hinder / obstruct
529,B1,24,B,main,Behörde,die,-nbei,Noun,,,,authority / government office
530,B1,24,B,main,beid,,,Other,,,,both (variant)
531,B1,24,B,main,Bein,das,-e,Noun,,,,leg
532,B1,24,B,main,beinahe,,,Other,,,,almost / nearly
533,B1,24,B,main,Beispiel,das,-e,Noun,,,,example
534,B1,24,B,main,beißen,,,Verb,beißt,biss,hat gebissen,to bite
535,B1,24,B,main,Beitrag,der,¨-e,Noun,,,,contribution / article / fee
536,B1,24,B,main,bekannt,,,Other,,,,known / famous
537,B1,24,B,main,Bekannte,der,-n,Noun,,,,acquaintance (male)
538,B1,24,B,main,Bekannte,die,-n,Noun,,,,acquaintance (female)
539,B1,24,B,main,bekannt,,,Other,,,,known / famous
540,B1,24,B,main,bekommen,,,Verb,bekommt,bekam,hat bekommenbedienen,to get / receive
541,B1,24,B,main,Bedienungsanleitung,die,,Noun,,,,operating instructions / manual
542,B1,24,B,main,Bedingung,die,-en,Noun,,,,condition / requirement
543,B1,24,B,main,beenden,,,Verb,beendet,beendete,hat beendet,to end / finish
544,B1,24,B,main,befreit,,,Other,,,,freed / relieved
545,B1,24,B,main,befriedigend,,,Other,,,,satisfactory
546,B1,24,B,main,begegnen,,,Verb,begegnet,begegnete,ist begegnet,to meet / encounter
547,B1,24,B,main,begeistert,,,Other,,,,enthusiastic / thrilled
548,B1,24,B,main,beginnen,,,Verb,beginnt,begann,hat begonnen,to begin
549,B1,24,B,main,Beginn,der,,Noun,,,,beginning / start
550,B1,24,B,main,begleiten,,,Verb,begleitet,begleitete,hat begleitet,to accompany
551,B1,24,B,main,begrenztbegründen,,,Verb,begründet,begründete,hat begründet,to limit / justify (artifact)
552,B1,24,B,main,Begründung,die,-en,Noun,,,,justification / reason
553,B1,24,B,main,begrüßen,,,Verb,begrüßt,begrüßte,hat begrüßt,to greet / welcome
554,B1,24,B,main,behalten,,,Verb,behält,behielt,hat behalten,to keep / retain
555,B1,24,B,main,behandeln,,,Verb,behandelt,behandelte,hat behandelt1.,to treat / deal with
556,B1,24,W,main,wichtig,,,Other,,,,important (artifact)
557,B1,24,D,main,den,,,Verb,,,,the (artifact)
558,B1,24,Z,main,zuständigen,,,Verb,,,,responsible (artifact)
559,B1,24,E,main,essen,,,Verb,,,,to eat (artifact)
560,B1,24,S,main,stören,,,Verb,,,,to disturb (artifact)
561,B1,24,E,main,einverstanden,,,Verb,,,,agreed (artifact)
562,B1,24,O,main,oder,,,Other,,,,or (artifact)
563,B1,24,V,main,verpasst,,,Other,,,,missed (artifact)
564,B1,24,B,main,beißt,,,Other,,,,bites (artifact)
565,B1,24,E,main,erhöht,,,Other,,,,increased (artifact)
566,B1,24,R,main,rechtzeitig,,,Other,,,,on time (artifact)
567,B1,24,B,main,bedienen,,,Verb,,,,to serve / operate
568,B1,24,N,main,nicht,,,Other,,,,not (artifact)
569,B1,24,A,main,akzeptieren,,,Verb,,,,to accept (artifact)
570,B1,24,G,main,gute,,,Other,,,,good (artifact)
571,B1,24,V,main,verpassen,,,Verb,,,,to miss (artifact)
572,B1,24,D,main,d-Bistro,,,Other,,,,(artifact)
573,B1,24,D,main,den,,,Verb,,,,the (artifact)
574,B1,24,I,main,irgendwann,,,Other,,,,sometime (artifact)
575,B1,24,B,main,begeistert,,,Other,,,,enthusiastic (artifact)
576,B1,24,E,main,erhöht,,,Other,,,,increased (artifact)
577,B1,24,B,main,behandelt,,,Other,,,,treated (artifact)
578,B1,24,L,main,länger,,,Other,,,,longer (artifact)
579,B1,25,B,main,Bericht,der,-e,Noun,,,,report
580,B1,25,B,main,Beruf,der,-e,Noun,,,,profession / occupation
581,B1,25,B,main,beruflich,,,Other,,,,professional / work-related
582,B1,25,B,main,berufstätig,,,Other,,,,employed / working
583,B1,25,B,main,beruhigen,,,Verb,beruhigt,beruhigte,hat beruhigt,to calm down / reassure
584,B1,25,B,main,berühmt,,,Other,,,,famous
585,B1,25,B,main,beschädigen,,,Verb,beschädigt,beschädigte,hat beschädigt,to damage
586,B1,25,B,main,beschäftigen,,,Verb,beschäftigt,beschäftigte,hat beschäftigt,to employ / occupy / deal with
587,B1,25,B,main,Beschäftigung,die,,Noun,,,,employment / occupation / activity
588,B1,25,B,main,Bescheid,der,-e,Noun,,,,notification / official decision
589,B1,25,B,main,beschließen,,,Verb,beschließt,beschloss,hat beschlossen,to decide / resolve
590,B1,25,B,main,beschränken,,,Verb,,,,to limit / restrict
591,B1,25,B,main,beschreiben,,,Verb,beschreibt,beschrieb,hat beschrieben,to describe
592,B1,25,B,main,Beschreibung,die,-en,Noun,,,,description
593,B1,25,B,main,beleidigen,,,Verb,beleidigt,beleidigte,hat beleidigt,to insult / offend
594,B1,25,B,main,beliebt,,,Other,,,,popular / liked
595,B1,25,B,main,bemerken,,,Verb,bemerkt,bemerkte,hat bemerkt,to notice
596,B1,25,B,main,benötigen,,,Verb,benötigt,benötigte,hat benötigt,to need / require
597,B1,25,B,main,benutzen,,,Verb,benutzt,benutzte,hat benutzt,to use
598,B1,25,B,main,Benzinbeobachten,das,"beobachtet,",Noun,,,,petrol / gasoline (artifact)
599,B1,25,B,main,bequem,,,Other,,,,comfortable
600,B1,25,B,main,beraten,,,Verb,berät,beriet,hat beraten,to advise
601,B1,25,B,main,Beratung,die,,Noun,,,,advice / counseling
602,B1,25,B,main,berechnen,,,Verb,berechnet,berechnete,hat berechnet,to calculate / charge
603,B1,25,B,main,Bereich,der,-e,Noun,,,,area / field / range
604,B1,25,B,main,bereitbereits,,,Other,,,,ready / already (artifact)
605,B1,25,B,main,Berg,der,-e3.,Noun,,,,mountain
606,B1,25,G,main,gemacht,,,Other,,,,done (artifact)
607,B1,25,B,main,berichtet,,,Other,,,,reported (artifact)
608,B1,25,N,main,nichts,,,Other,,,,nothing (artifact)
609,B1,25,E,main,Einbrecher,die,,Noun,,,,burglars (artifact)
610,B1,25,B,main,beschäftigt,,,Other,,,,busy (artifact)
611,B1,25,B,main,beschäftigt,,,Other,,,,busy (artifact)
612,B1,25,W,main,weil,,,Other,,,,because (artifact)
613,B1,25,I,main,in,,,Other,,,,in (artifact)
614,B1,25,U,main,und,,,Other,,,,and (artifact)
615,B1,25,G,main,geben,,,Verb,,,,to give (artifact)
616,B1,25,K,main,kleineres,,,Other,,,,smaller (artifact)
617,B1,25,B,main,beschränkt,,,Other,,,,limited (artifact)
618,B1,25,B,main,beschreiben,,,Verb,,,,to describe (artifact)
619,B1,25,Z,main,zu,,,Other,,,,too / to (artifact)
620,B1,25,B,main,bemühen,,,Verb,,,,to strive / make an effort
621,B1,25,E,main,etwas,,,Other,,,,something (artifact)
622,B1,25,T,main,tet,,,Other,,,,(artifact)
623,B1,25,B,main,bequeme,,,Other,,,,comfortable (artifact)
624,B1,25,B,main,bequem,,,Other,,,,comfortable (artifact)
625,B1,25,B,main,berechnet,,,Other,,,,calculated (artifact)
626,B1,25,A,main,arbeiten,,,Verb,,,,to work (artifact)
627,B1,25,B,main,bereit,,,Other,,,,ready / prepared
628,B1,26,B,main,Betrag,der,¨-e,Noun,,,,amount / sum
629,B1,26,B,main,betreuen,,,Verb,betreut,betreute,hat betreut,to care for / look after
630,B1,26,B,main,Betreuer,der,-,Noun,,,,carer / supervisor (male)
631,B1,26,B,main,Betreuerin,die,-nen,Noun,,,,carer / supervisor (female)
632,B1,26,B,main,Betreuung,die,,Noun,,,,care / supervision
633,B1,26,B,main,Betrieb,der,-e,Noun,,,,company / operation / business
634,B1,26,B,main,Betriebsrat,der,¨-e,Noun,,,,works council
635,B1,26,B,main,Betriebsrätin,die,-nen,Noun,,,,works council member (female)
636,B1,26,B,main,betrügen,,,Verb,betrügt,betrog,hat betrogen,to cheat / deceive
637,B1,26,B,main,betrunken,,,Verb,,,,drunk
638,B1,26,B,main,Bett,das,-en,Noun,,,,bed
639,B1,26,B,main,Bevölkerung,die,,Noun,,,,population
640,B1,26,B,main,bevorbewegen,,,Verb,bewegt,bewegte,hat bewegt,before / movement (artifact)
641,B1,26,B,main,Bewegung,die,-en,Noun,,,,movement / exercise
642,B1,26,B,main,beweisen,,,Verb,beweist,bewies,hat bewiesen,to prove
643,B1,26,B,main,Beweis,der,-e,Noun,,,,proof / evidence
644,B1,26,B,main,Bewerbung,die,"-enbesetzen, besetzt, besetzte, hat besetzt",Noun,,,,application (job)
645,B1,26,B,main,besichtigen,,,Verb,besichtigt,besichtigte,hat besichtigtbesitzen,to visit / view (a place)
646,B1,26,B,main,besonder,,,Other,,,,special / particular
647,B1,26,B,main,besonders,,,Other,,,,especially / particularly
648,B1,26,B,main,besorgen,,,Verb,besorgt,besorgte,hat besorgt,to get / obtain / take care of
649,B1,26,B,main,besprechen,,,Verb,bespricht,besprach,hat besprochen,to discuss
650,B1,26,B,main,Besprechung,die,-en,Noun,,,,meeting / discussion
651,B1,26,B,main,Besserung,die,,Noun,,,,improvement / recovery
652,B1,26,B,main,bestätigen,,,Verb,bestätigt,bestätigte,hat bestätigt,to confirm
653,B1,26,B,main,Bestätigung,die,-en,Noun,,,,confirmation
654,B1,26,B,main,bestehen,,,Verb,besteht,bestand,hat bestan,to pass (exam) / exist / consist of
655,B1,26,B,main,bestellen,,,Verb,bestellt,bestellte,hat bestellt,to order
656,B1,26,B,main,bestimmt,,,Other,,,,definite / certain / surely
657,B1,26,B,main,bestrafen,,,Verb,bestraft,bestrafte,hat bestraft,to punish
658,B1,26,B,main,besuchen,,,Verb,besucht,besuchte,hat besucht,to visit
659,B1,26,B,main,Besuch,der,,Noun,,,,visit
660,B1,26,U,main,unser,,,Other,,,,our (artifact)
661,B1,26,N,main,neuen,,,Verb,,,,new (artifact)
662,B1,26,B,main,betrügen,,,Verb,,,,to cheat / deceive
663,B1,26,V,main,verlieren,,,Verb,,,,to lose (artifact)
664,B1,26,I,main,im,,,Other,,,,in the (artifact)
665,B1,26,E,main,etwas,,,Other,,,,something (artifact)
666,B1,26,N,main,noch,,,Other,,,,still / yet (artifact)
667,B1,26,B,main,bewegen,,,Verb,,,,to move (artifact)
668,B1,26,M,main,müssen,,,Verb,,,,to have to (artifact)
669,B1,26,Ü,main,über,,,Other,,,,over / about (artifact)
670,B1,26,B,main,beworben,,,Verb,,,,applied for job (artifact)
671,B1,26,S,main,schicken,,,Verb,,,,to send (artifact)
672,B1,26,A,main,angerufen,,,Verb,,,,called (artifact)
673,B1,26,B,main,brunn,,,Other,,,,(artifact)
674,B1,26,G,main,günstiges,,,Other,,,,affordable (artifact)
675,B1,26,W,main,wann,,,Other,,,,when (artifact)
676,B1,26,E,main,einer,,,Other,,,,one / a (artifact)
677,B1,26,S,main,schriftlich,,,Other,,,,in writing (artifact)
678,B1,26,G,main,gespräch,,,Other,,,,conversation (artifact)
679,B1,26,B,main,bestellen,,,Verb,,,,to order (artifact)
680,B1,26,G,main,gemeint,,,Other,,,,meant (artifact)
681,B1,26,H,main,haus,,,Other,,,,house (artifact)
682,B1,27,B,main,bitte,,,Other,,,,please (artifact)
683,B1,27,B,main,bitter,,,Other,,,,bitter
684,B1,27,B,main,blass,,,Other,,,,pale
685,B1,27,B,main,Blatt,das,¨-er,Noun,,,,leaf / sheet of paper
686,B1,27,B,main,bleiben,,,Verb,bleibt,blieb,ist geblieben,to stay / remain
687,B1,27,B,main,Bleistift,der,-e,Noun,,,,pencil
688,B1,27,B,main,Blick,der,-e,Noun,,,,look / glance / view
689,B1,27,B,main,blind,,,Other,,,,blind
690,B1,27,B,main,blitzen,,,Verb,blitzt,blitzte,hat geblitzt,to flash / lighten
691,B1,27,B,main,Blitz,der,-e,Noun,,,,lightning / flash
692,B1,27,B,main,blond,,,Other,,,,blond / blonde
693,B1,27,B,main,bloß,,,Other,,,,just / only / bare
694,B1,27,B,main,blühen,,,Verb,blüht,blühte,hat geblüht,to bloom / blossom
695,B1,27,B,main,Blume,die,-n,Noun,,,,flower
696,B1,27,B,main,Bluse,die,-n,Noun,,,,blouse
697,B1,27,B,main,bluten,,,Verb,blutet,blutete,hat geblutet,to bleed
698,B1,27,B,main,Blutder,das,,Noun,,,,blood (artifact)
699,B1,27,B,main,bezahlen,,,Verb,bezahlt,bezahlte,hat bezahlt,to pay
700,B1,27,B,main,Beziehung,die,-en,Noun,,,,relationship
